[22Dec2024 00:36:58.036] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: youcriper[/172.24.1.167:55323] logged in with entity id 7670 at (-1907.699999988079, 73.0, 1721.300000011921)
[22Dec2024 00:36:58.134] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: youcriper joined the game
[22Dec2024 00:36:59.313] [Server thread/WARN] [ImprovableSkills/]: Skill tick took too long! (1139 ms, expected <50 ms!). Time map: [improvableskills:accelerated_furnace=1139, improvableskills:luck_of_the_sea=0, improvableskills:silent_foot=0, improvableskills:obsidian_skin=0, improvableskills:attack_speed=0, improvableskills:dexterous_arms=0, improvableskills:huckster=0, improvableskills:fast_swimmer=0, improvableskills:growth=0, improvableskills:pvp=0, improvableskills:xp_plus=0, improvableskills:soft_landing=0, improvableskills:cutting=0, improvableskills:treasure_sands=0, improvableskills:mob_repellent=0, improvableskills:mining=0, improvableskills:atkdmg_ranged=0, improvableskills:alchemist=0, improvableskills:leaper=0, improvableskills:atkdmg_melee=0, improvableskills:ladder_king=0, improvableskills:ender_manipulator=0, improvableskills:generic_protection=0, improvableskills:health=0, improvableskills:enchanter=0, improvableskills:digging=0, improvableskills:soul_speed=0]
[22Dec2024 00:36:59.318] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of youcriper (18)
[22Dec2024 00:36:59.319] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to youcriper
[22Dec2024 00:36:59.319] [Server thread/INFO] [com.alrex.parcool.ParCool/]: Limitation of 9f14b36d-5b4d-33af-bc66-3bfc295459d2 was loaded
[22Dec2024 00:36:59.321] [Server thread/INFO] [ImprovableSkills/]: Sending skill data to youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2)
[22Dec2024 00:37:03.095] [Server thread/INFO] [do_a_barrel_roll/]: Client of youcriper accepted server config.
[22Dec2024 00:37:03.116] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.119] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.120] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2) successfully connected to voice chat
[22Dec2024 00:46:30.789] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:47:49.492] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:48:41.685] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:54:24.247] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:54:33.358] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:55:22.064] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:55:54.078] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:58:44.310] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=74, z=1763} BlockPos{x=-1903, y=73, z=1764}
[22Dec2024 01:13:53.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1773} BlockPos{x=-1903, y=70, z=1773}
[22Dec2024 01:13:53.978] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1773} BlockPos{x=-1903, y=70, z=1773}
[22Dec2024 01:13:54.027] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1773} BlockPos{x=-1903, y=70, z=1773}
[22Dec2024 01:13:55.879] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1767} BlockPos{x=-1902, y=68, z=1769}
[22Dec2024 01:13:55.929] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1767} BlockPos{x=-1902, y=68, z=1769}
[22Dec2024 01:13:55.979] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1766} BlockPos{x=-1902, y=68, z=1769}
[22Dec2024 01:13:56.027] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1766} BlockPos{x=-1902, y=68, z=1769}
[22Dec2024 01:13:56.078] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1766} BlockPos{x=-1902, y=68, z=1769}
[22Dec2024 01:13:56.128] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1765} BlockPos{x=-1902, y=68, z=1769}
[22Dec2024 01:13:56.177] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1765} BlockPos{x=-1902, y=68, z=1769}
[22Dec2024 01:13:56.229] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1765} BlockPos{x=-1902, y=68, z=1769}
[22Dec2024 01:13:56.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1763} BlockPos{x=-1902, y=68, z=1765}
[22Dec2024 01:13:56.526] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1763} BlockPos{x=-1902, y=68, z=1765}
[22Dec2024 01:13:56.576] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1762} BlockPos{x=-1902, y=68, z=1765}
[22Dec2024 01:13:56.626] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1762} BlockPos{x=-1902, y=68, z=1765}
[22Dec2024 01:13:56.678] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1761} BlockPos{x=-1902, y=68, z=1765}
[22Dec2024 01:13:56.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1761} BlockPos{x=-1902, y=68, z=1765}
[22Dec2024 01:13:56.777] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1761} BlockPos{x=-1902, y=68, z=1765}
[22Dec2024 01:13:57.030] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1759} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.078] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1759} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.127] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1758} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.180] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1758} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.228] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1757} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.281] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1757} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.326] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1757} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.377] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1757} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.428] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1756} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.482] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1756} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.530] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1756} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.581] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1756} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:57.628] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1755} BlockPos{x=-1902, y=68, z=1761}
[22Dec2024 01:13:58.277] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1750} BlockPos{x=-1902, y=68, z=1752}
[22Dec2024 01:13:58.327] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1750} BlockPos{x=-1902, y=68, z=1752}
[22Dec2024 01:13:58.377] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1749} BlockPos{x=-1902, y=68, z=1752}
[22Dec2024 01:13:58.428] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1749} BlockPos{x=-1902, y=68, z=1752}
[22Dec2024 01:13:58.478] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1749} BlockPos{x=-1902, y=68, z=1752}
[22Dec2024 01:13:58.529] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1748} BlockPos{x=-1902, y=68, z=1752}
[22Dec2024 01:13:58.581] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1748} BlockPos{x=-1902, y=68, z=1752}
[22Dec2024 01:13:58.629] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1748} BlockPos{x=-1902, y=68, z=1752}
[22Dec2024 01:13:58.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1902, y=68, z=1746} BlockPos{x=-1902, y=68, z=1748}
[22Dec2024 01:14:00.076] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1747} BlockPos{x=-1901, y=68, z=1746}
[22Dec2024 01:14:00.126] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1747} BlockPos{x=-1901, y=68, z=1746}
[22Dec2024 01:14:00.176] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1747} BlockPos{x=-1901, y=68, z=1746}
[22Dec2024 01:14:00.578] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1749} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:00.626] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1749} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:00.676] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1750} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:00.726] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1750} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:00.779] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1751} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:00.827] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1751} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:00.877] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1751} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:00.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1751} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:00.976] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1752} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:01.027] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1752} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:01.079] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1752} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:01.128] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1752} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:01.177] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1753} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:01.229] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1753} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:01.277] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1754} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:01.327] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1754} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:01.379] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1755} BlockPos{x=-1901, y=68, z=1748}
[22Dec2024 01:14:02.429] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1762} BlockPos{x=-1901, y=68, z=1760}
[22Dec2024 01:14:02.479] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1762} BlockPos{x=-1901, y=68, z=1760}
[22Dec2024 01:14:02.530] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1763} BlockPos{x=-1901, y=68, z=1760}
[22Dec2024 01:14:02.580] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1763} BlockPos{x=-1901, y=68, z=1760}
[22Dec2024 01:14:02.631] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1764} BlockPos{x=-1901, y=68, z=1760}
[22Dec2024 01:14:02.679] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1764} BlockPos{x=-1901, y=68, z=1760}
[22Dec2024 01:14:02.729] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1764} BlockPos{x=-1901, y=68, z=1760}
[22Dec2024 01:14:02.978] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1766} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.028] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1766} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.077] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1767} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.128] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1767} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.179] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1768} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.227] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1768} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.282] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1768} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.328] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1769} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.377] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1769} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.429] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1769} BlockPos{x=-1901, y=68, z=1764}
[22Dec2024 01:14:03.626] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1771} BlockPos{x=-1901, y=68, z=1769}
[22Dec2024 01:14:03.677] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1771} BlockPos{x=-1901, y=68, z=1769}
[22Dec2024 01:14:03.729] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1772} BlockPos{x=-1901, y=68, z=1769}
[22Dec2024 01:14:03.778] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1772} BlockPos{x=-1901, y=68, z=1769}
[22Dec2024 01:14:03.828] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1772} BlockPos{x=-1901, y=68, z=1769}
[22Dec2024 01:14:03.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1773} BlockPos{x=-1901, y=68, z=1769}
[22Dec2024 01:14:03.929] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1773} BlockPos{x=-1901, y=68, z=1769}
[22Dec2024 01:14:03.979] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1901, y=68, z=1773} BlockPos{x=-1901, y=68, z=1769}
[22Dec2024 01:14:05.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1771} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.532] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1771} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.588] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1770} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.635] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1770} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.678] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1770} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.728] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1770} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.781] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1769} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.830] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1769} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1769} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.926] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1768} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:05.976] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1768} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.031] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1768} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.079] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1767} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.128] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1767} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.175] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1767} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.226] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1766} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.281] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1766} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.328] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1766} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.389] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1766} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.427] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1765} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:06.478] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1765} BlockPos{x=-1899, y=69, z=1772}
[22Dec2024 01:14:07.230] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1761} BlockPos{x=-1899, y=69, z=1762}
[22Dec2024 01:14:07.277] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1761} BlockPos{x=-1899, y=69, z=1762}
[22Dec2024 01:14:07.326] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1761} BlockPos{x=-1899, y=69, z=1762}
[22Dec2024 01:14:07.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1760} BlockPos{x=-1899, y=69, z=1762}
[22Dec2024 01:14:07.427] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1760} BlockPos{x=-1899, y=69, z=1762}
[22Dec2024 01:14:07.481] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1760} BlockPos{x=-1899, y=69, z=1762}
[22Dec2024 01:14:07.529] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=69, z=1760} BlockPos{x=-1899, y=69, z=1762}
